genero,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
classical,0.9570000000000001,0.262,0.3938256418929198,0.00702,0.022000000000000002,0.0975,0.4217649404155407,0.0466,0.480303639416369,0.039
classical,0.845,0.12,0.27087428781190764,0.0895,0.883,0.16,0.5095025029902982,0.036000000000000004,0.4022181757987087,0.0398
classical,0.961,0.36200000000000004,0.08106546776320286,0.0684,0.381,0.0697,0.5237230319408143,0.0477,0.7369073237638044,0.518
classical,0.902,0.114,0.1354788310375117,0.21,0.833,0.27699999999999997,0.6810570150179418,0.0374,0.31368505687327075,0.0742
classical,0.971,0.0613,0.15648440367842506,0.0313,0.527,0.149,0.31433571080494394,0.0442,0.3180646534395913,0.0348
classical,0.9159999999999999,0.298,0.39147851808767103,0.157,0.175,0.22899999999999998,0.6136091791077837,0.0398,0.4272518740984227,0.0467
classical,0.941,0.18899999999999997,0.3335065357914648,0.18,0.848,0.36,0.581358259867984,0.0425,0.3536453283515028,0.0811
electronic,0.0472,0.688,0.09232454953201748,0.8440000000000001,0.643,0.0942,0.851703362424135,0.0511,0.6055761818052829,0.273
electronic,0.0013,0.48200000000000004,0.08463752150048384,0.484,0.00583,0.145,0.8058078235059586,0.0492,0.3973750798117624,0.153
electronic,0.0412,0.777,0.09527505011346407,0.71,0.0811,0.0577,0.8441500908164621,0.0539,0.5156620237898172,0.306
electronic,0.00017900000000000001,0.976,0.14698882587304904,0.406,0.17,0.6759999999999999,0.8160634386213618,0.28800000000000003,0.6054579421571641,0.387
electronic,0.195,0.6459999999999999,0.12001468335363688,0.7070000000000001,0.752,0.26,0.7940902848535861,0.0438,0.5817012320571334,0.287
electronic,0.0076799999999999985,0.536,0.10046954330265608,0.8440000000000001,0.0191,0.402,0.8572188012226998,0.053,0.4306146096909215,0.42200000000000004
electronic,0.72,0.324,0.10512151107356416,0.446,0.9590000000000001,0.139,0.706928631550968,0.0408,0.7470901222597962,0.0809
electronic,0.000518,0.7709999999999999,0.15423487912905112,0.963,0.9009999999999999,0.147,0.8087095202232757,0.0363,0.5864686546692837,0.598
electronic,0.00263,0.725,0.09308835261544274,0.7979999999999999,2.14e-06,0.0791,0.8207593142249591,0.162,0.5866814860358975,0.715
electronic,0.0597,0.35200000000000004,0.09553189026050307,0.74,0.795,0.27399999999999997,0.8004695875603598,0.0415,0.4750396102821198,0.419
electronic,0.0435,0.51,0.07214007508425345,0.831,3.14e-06,0.34600000000000003,0.8702875116289374,0.0606,0.6055052380164117,0.376
electronic,0.495,0.713,0.09539596255191628,0.47,0.315,0.0853,0.6657954193062509,0.039,0.4870196514295173,0.0761
electronic,0.0338,0.76,0.14326543401835892,0.91,0.69,0.218,0.8851725512780756,0.10099999999999999,0.6053917279542176,0.266
electronic,0.0215,0.603,0.08750385754143918,0.861,0.043,0.1,0.891308200062021,0.0325,0.6052072741031522,0.72
electronic,5.39e-05,0.488,0.10048534885016618,0.9420000000000001,0.00286,0.373,0.8749390865192931,0.065,0.6810745619221037,0.364
electronic,0.033,0.455,0.08646582820871382,0.542,1.91e-05,0.37799999999999995,0.8286005404687016,0.0496,0.6101733393241422,0.203
electronic,0.0015199999999999999,0.629,0.1341776393387433,0.787,0.359,0.209,0.7842333761573561,0.0646,0.5959183673469388,0.581
electronic,8.02e-05,0.602,0.08464305344211237,0.759,0.000909,0.0835,0.8311035307668454,0.0342,0.5771560999834465,0.7140000000000001
electronic,0.11900000000000001,0.632,0.11357747899146382,0.92,0.508,0.114,0.8600540468701546,0.0531,0.6006621420294653,0.363
electronic,0.294,0.568,0.07469188072975794,0.524,0.8370000000000001,0.111,0.6550303459885705,0.0366,0.6051836261735285,0.35200000000000004
electronic,0.000113,0.638,0.07375303120765841,0.74,0.431,0.29600000000000004,0.8461214725557081,0.073,0.5439165701042874,0.752
electronic,0.332,0.509,0.08110616704804137,0.79,6.670000000000001e-05,0.316,0.8865015726753201,0.0374,0.6051316007283563,0.638
electronic,0.00894,0.825,0.08633148105487805,0.82,0.000921,0.317,0.8750719886590174,0.235,0.6621467590512451,0.8590000000000001
electronic,0.000364,0.677,0.11219884010989598,0.91,0.00842,0.35,0.8677623709741727,0.063,0.5201976966916546,0.504
electronic,0.935,0.0,0.04890671052179249,4.870000000000001e-05,0.9129999999999999,0.0969,0.6978691356930846,0.0,0.0,0.0
electronic,0.0225,0.755,0.08404757943966963,0.74,0.00139,0.124,0.8606078057856732,0.0407,0.6052924066497978,0.609
electronic,0.0714,0.763,0.08953210442567185,0.807,0.28,0.348,0.8880077969255306,0.035,0.4873270745146262,0.5589999999999999
electronic,0.41,0.695,0.09145524441896237,0.8690000000000001,0.0,0.237,0.8580605147742878,0.0483,0.5911462151488638,0.58
electronic,0.000292,0.6829999999999999,0.09531930564649234,0.7809999999999999,0.33299999999999996,0.305,0.8644398174810615,0.0379,0.5299311845247949,0.2
electronic,0.10099999999999999,0.607,0.0845691625075027,0.74,0.0,0.0924,0.901253710184734,0.0387,0.6051741670016789,0.474
electronic,0.000739,0.653,0.10306560448118884,0.8290000000000001,1.5e-06,0.225,0.8643290656979578,0.0377,0.5911462151488638,0.545
electronic,0.5,0.713,0.08952696762273106,0.501,0.0913,0.0832,0.7073051876135206,0.0338,0.5579728994726512,0.5489999999999999
electronic,0.00195,0.58,0.09083013501493822,0.743,0.0133,0.129,0.8641740132016126,0.0412,0.5912313476955092,0.515
electronic,0.0842,0.6709999999999999,0.1063393285092168,0.784,0.0121,0.231,0.8481371550081958,0.0303,0.5817154208149077,0.5429999999999999
electronic,0.0134,0.54,0.10184699676816067,0.735,0.0,0.0704,0.8126965844150091,0.0689,0.5675834180717478,0.495
electronic,0.0583,0.821,0.11330009163266168,0.619,0.0565,0.141,0.7579187524919151,0.0824,0.6339773452834204,0.8420000000000001
electronic,0.382,0.735,0.10863113289818027,0.555,0.856,0.0952,0.7744650688876089,0.0366,0.4730058883344763,0.523
electronic,0.0016600000000000002,0.54,0.039934296339000544,0.635,0.7879999999999999,0.209,0.7471979798874763,0.0519,0.5675266630406508,0.126
electronic,0.0123,0.675,0.06346361977858797,0.8759999999999999,0.115,0.252,0.8854383555575246,0.126,0.4894270106652162,0.653
electronic,0.009470000000000001,0.436,0.24905275378078576,0.524,0.9009999999999999,0.113,0.7985203561777345,0.038,0.6054815900867879,0.0365
electronic,0.0045899999999999995,0.35700000000000004,0.10595762453684808,0.846,8.609999999999999e-05,0.0738,0.8106809019625216,0.7290000000000001,0.8374914276255113,0.2
electronic,0.00702,0.723,0.16120117419412452,0.8059999999999999,0.846,0.267,0.8638417578523014,0.0545,0.5913353985858538,0.552
electronic,0.479,0.604,0.13518919437938925,0.687,0.95,0.10400000000000001,0.6617640544012758,0.045,0.5055738170123205,0.11900000000000001
electronic,0.19699999999999998,0.573,0.08278313563886221,0.929,0.00011200000000000001,0.0567,0.8829575156160014,0.109,0.6050748456972592,0.5820000000000001
electronic,0.441,0.826,0.10117012419604096,0.436,0.615,0.0964,0.7580073539183981,0.0558,0.5630619339276847,0.272
electronic,0.07400000000000001,0.912,0.1571446804256592,0.7809999999999999,0.762,0.348,0.8148230186506003,0.0444,0.5674462600799299,0.89
electronic,0.00119,0.556,0.0832324083268366,0.8809999999999999,0.0,0.0709,0.9210118282904354,0.08199999999999999,0.4964788232790219,0.337
electronic,0.05,0.64,0.14445638202324446,0.754,0.0131,0.0754,0.8157311832720506,0.0394,0.6053917279542176,0.456
electronic,0.608,0.563,0.07119806445265191,0.643,0.00592,0.096,0.7609090506357153,0.0368,0.8071085676449025,0.609
electronic,0.00028900000000000003,0.359,0.08972177099579295,0.8220000000000001,1.21e-05,0.14800000000000002,0.8496212289017853,0.115,0.6593799512852649,0.395
electronic,0.21600000000000005,0.649,0.0820770228038488,0.7020000000000001,7.85e-05,0.428,0.7897488149559209,0.307,0.5718636933336486,0.557
electronic,0.000147,0.623,0.08264365168208564,0.951,0.00847,0.292,0.8893589686793958,0.0391,0.6148603589755716,0.706
electronic,0.000148,0.665,0.09741907263320816,0.9129999999999999,0.41200000000000003,0.384,0.91935055154388,0.0461,0.4729822404048525,0.439
electronic,0.0009720000000000001,0.7070000000000001,0.08035421812524869,0.924,0.00703,0.204,0.9073229078988172,0.031,0.6050890344550335,0.919
electronic,0.0010400000000000001,0.64,0.11777740810358325,0.903,0.0488,0.171,0.9029149869312896,0.183,0.6057606356563483,0.152
electronic,0.0166,0.507,0.1975112584890608,0.6990000000000001,0.00172,0.11199999999999999,0.8045231028219555,0.0814,0.6617116371461678,0.0744
electronic,0.0298,0.7190000000000001,0.14392966215247058,0.461,0.8009999999999999,0.0634,0.7191334780489966,0.037000000000000005,0.5249414713741812,0.10400000000000001
electronic,0.00864,0.8220000000000001,0.13518366243776073,0.7040000000000001,0.627,0.0633,0.7877109821468125,0.0374,0.5959230969328635,0.255
electronic,0.000537,0.627,0.10805620610750064,0.902,0.787,0.409,0.7665573915740043,0.0543,0.6620001418875777,0.0494
electronic,0.0014,0.297,0.09408923891151937,0.637,0.18,0.247,0.7947104948389669,0.0336,0.4480336746517842,0.332
electronic,0.000245,0.8140000000000001,0.11003901204264177,0.569,0.42200000000000004,0.0753,0.8533867895273114,0.11599999999999999,0.6148508998037222,0.612
electronic,0.0242,0.52,0.13168510449640167,0.9540000000000001,0.000133,0.431,0.8655473353120985,0.213,0.6620190602312767,0.48100000000000004
electronic,0.32799999999999996,0.624,0.08277799883592142,0.9109999999999999,0.861,0.0727,0.8045452531785762,0.0524,0.5812755693239057,0.135
electronic,0.0282,0.41200000000000003,0.0835208595688958,0.8590000000000001,0.00715,0.40399999999999997,0.8795685110530279,0.0852,0.6050748456972592,0.369
electronic,0.596,0.794,0.1083814052475208,0.271,0.154,0.0993,0.7216364683471403,0.145,0.6620852744342233,0.0387
electronic,0.00020299999999999997,0.507,0.0963008301468691,0.951,0.478,0.41700000000000004,0.8880963983520135,0.0654,0.6625062075815262,0.0628
electronic,0.215,0.518,0.08337860964130496,0.7829999999999999,9.53e-06,0.14,0.8621804811057457,0.0406,0.595856882729917,0.152
electronic,0.217,0.812,0.08236152265903048,0.621,0.335,0.0792,0.7630133345146858,0.0931,0.7525196869014118,0.645
electronic,0.0202,0.7120000000000001,0.0916342422445142,0.7879999999999999,0.32899999999999996,0.0978,0.8568200948035264,0.36200000000000004,0.5539763993662354,0.289
electronic,0.0009109999999999999,0.93,0.1402035043269662,0.6409999999999999,0.0637,0.5720000000000001,0.8878970451424268,0.34600000000000003,0.6053586208527444,0.345
electronic,0.23399999999999999,0.7340000000000001,0.1077084840622786,0.61,0.919,0.0903,0.7966597262215922,0.0332,0.6291200605386998,0.828
electronic,0.0678,0.514,0.1024136256463975,0.524,0.00205,0.106,0.8017764586009836,0.0772,0.4585711920921323,0.177
electronic,0.06,0.946,0.1550536064900739,0.585,0.782,0.122,0.8037478403402295,0.0928,0.5817769054319294,0.263
electronic,0.0,0.0,0.0,0.0,0.0,0.0,0.753998139370044,0.0,0.0,0.0
electronic,0.00323,0.662,0.11555119673678665,0.797,0.473,0.11199999999999999,0.8280246311965622,0.0301,0.6054342942275404,0.0449
electronic,0.34299999999999997,0.366,0.15251088903438773,0.5720000000000001,0.00895,0.18600000000000005,0.8651043281796837,0.0377,0.5672570766429399,0.35600000000000004
electronic,0.0146,0.581,0.15875842682643967,0.687,0.698,0.11699999999999999,0.7944889912727595,0.034,0.6623501312460093,0.0376
electronic,0.0173,0.615,0.1294936653341273,0.419,0.4970000000000001,0.135,0.7753510831524388,0.0395,0.3641639274481519,0.21600000000000005
electronic,0.0592,0.39899999999999997,0.10485834870752113,0.5489999999999999,0.342,0.145,0.7777211713108582,0.0307,0.9506042046018872,0.495
electronic,0.0119,0.473,0.07650201105835132,0.794,0.00218,0.418,0.8561777344615249,0.0462,0.6588928039350155,0.292
electronic,0.00413,0.6629999999999999,0.11368298102109367,0.8220000000000001,0.00318,0.23399999999999999,0.9058388340052276,0.0557,0.6053964575401424,0.5670000000000001
electronic,0.121,0.508,0.06857908523022953,0.831,5.56e-06,0.35200000000000004,0.8534753909537944,0.0333,0.7090358739092392,0.65
electronic,0.308,0.413,0.14102657821355427,0.511,0.9209999999999999,0.192,0.7225667833252116,0.0608,0.9075129472414691,0.057
electronic,0.00955,0.642,0.20734151876296306,0.8320000000000001,0.048,0.124,0.8122092765693527,0.0499,0.6389717880199588,0.114
electronic,0.00075,0.616,0.11453134378369792,0.946,0.0777,0.355,0.9065697957737121,0.0687,0.6053491616808948,0.322
electronic,7.190000000000001e-05,0.5579999999999999,0.10081212854493736,0.642,0.00746,0.201,0.854959464847384,0.0321,0.4728498119989595,0.48200000000000004
electronic,0.00262,0.725,0.09676037644072503,0.8740000000000001,0.000412,0.0958,0.8879856465689097,0.0396,0.6053160545794216,0.748
electronic,0.0247,0.667,0.09966859718258213,0.758,0.00487,0.0708,0.8826695609799319,0.0471,0.6099936150590015,0.307
electronic,0.00983,0.795,0.08499077548733443,0.578,0.743,0.115,0.7818411376423161,0.0569,0.600723626646487,0.638
electronic,0.00196,0.8059999999999999,0.1286666400606617,0.7,0.8909999999999999,0.267,0.8535639923802774,0.0752,0.5260008986213257,0.892
electronic,0.0104,0.494,0.10590744192350353,0.882,4.28e-05,0.0656,0.8732999601293581,0.0754,0.6055478042897344,0.385
electronic,0.000997,0.764,0.15561588884274544,0.6779999999999999,0.05,0.10800000000000001,0.8233952066628273,0.177,0.4019391302291484,0.0605
electronic,0.963,0.632,0.07467765573699885,0.243,0.00324,0.106,0.6720418198733,0.0463,0.3881523872584956,0.0516
electronic,0.00655,0.42,0.07987491489700513,0.863,1.39e-05,0.147,0.90083285340894,0.0473,0.43574148083335296,0.172
electronic,2.9199999999999998e-05,0.4320000000000001,0.09874673862405596,0.9690000000000001,0.0076799999999999985,0.385,0.9009214548354229,0.0599,0.8230945680705651,0.218
electronic,0.0649,0.645,0.07483808204422629,0.991,2.68e-06,0.193,0.887786293359323,0.0415,0.5956440513633031,0.602
electronic,0.0136,0.56,0.15199049138261791,0.8590000000000001,0.521,0.672,0.7922518052540647,0.141,0.5895854517936955,0.113
electronic,0.0932,0.645,0.07921108190158123,0.8909999999999999,3.88e-06,0.379,0.9147875780800072,0.0387,0.5907962257904321,0.568
electronic,0.29100000000000004,0.515,0.07971014206421241,0.68,8.89e-05,0.07200000000000001,0.8863686705355958,0.0275,0.7712866838508289,0.315
electronic,0.0011,0.625,0.10018780941828867,0.9179999999999999,0.878,0.0369,0.8659903424445135,0.042,0.6148036039444748,0.053
electronic,0.0111,0.6659999999999999,0.16233245625715942,0.992,0.004370000000000001,0.221,0.8218446816993754,0.252,0.7216875162579516,0.0799
electronic,0.00445,0.743,0.10547990186335553,0.9620000000000001,0.613,0.35200000000000004,0.8992823284454879,0.0629,0.6053397025090453,0.643
electronic,0.161,0.68,0.15846009711718667,0.5329999999999999,0.753,0.319,0.7361006512204846,0.0391,0.4727031948352922,0.41200000000000003
electronic,0.00889,0.629,0.12123289592797727,0.987,0.0069,0.053,0.8859035130465601,0.175,0.6862723768534065,0.409
electronic,0.00161,0.7440000000000001,0.112160511657184,0.956,0.85,0.33899999999999997,0.8640189607052674,0.052000000000000005,0.6053680800245939,0.542
electronic,0.000105,0.34,0.07469069531369467,0.737,0.762,0.0699,0.8665884020732735,0.0582,0.8135928299477383,0.499
electronic,0.149,0.606,0.08139224745797402,0.688,3.62e-06,0.18899999999999997,0.7664466397909007,0.039,0.6619244685127817,0.522
electronic,0.000148,0.602,0.107561097331747,0.634,0.777,0.19399999999999998,0.8225313427546184,0.0329,0.6147894151867004,0.171
electronic,0.000672,0.513,0.11887944990372445,0.775,0.248,0.409,0.8107473530323839,0.0304,0.6618204176224373,0.205
electronic,5.14e-06,0.7879999999999999,0.13326052244447018,0.5820000000000001,0.9,0.0865,0.8060293270721659,0.105,0.6055619930475087,0.402
electronic,0.0033399999999999997,0.603,0.13421952403964504,0.993,0.629,0.11,0.8702432109156958,0.142,0.6442783834275309,0.247
electronic,0.00827,0.669,0.18622017048653824,0.8859999999999999,2.42e-05,0.183,0.8561334337482834,0.21600000000000005,0.5770662378508762,0.39899999999999997
electronic,0.00372,0.838,0.09213527810058414,0.7509999999999999,0.000194,0.0708,0.8623576839587118,0.324,0.6623643200037836,0.68
electronic,0.136,0.7290000000000001,0.12623061005066866,0.955,0.9179999999999999,0.0841,0.8181012714304701,0.113,0.6054248350556908,0.8959999999999999
electronic,0.0010400000000000001,0.653,0.07895819314141975,0.612,0.743,0.0413,0.8460550214858459,0.254,0.61527656253695,0.349
electronic,0.00385,0.701,0.10881842863617487,0.807,0.46399999999999997,0.0769,0.8462986754086741,0.0455,0.5912218885236598,0.353
electronic,0.11199999999999999,0.612,0.0829024675225634,0.84,0.0,0.11599999999999999,0.9006113498427324,0.0509,0.6103152269018848,0.43799999999999994
electronic,0.0369,0.523,0.10660723253951288,0.725,0.397,0.19899999999999998,0.7817525362158331,0.122,0.7095277508454135,0.413
electronic,0.009940000000000001,0.682,0.1310848888297059,0.8190000000000001,0.8809999999999999,0.0389,0.8348026403225093,0.0501,0.6149975169673896,0.312
electronic,0.38299999999999995,0.598,0.15005668264475808,0.67,0.805,0.0781,0.7663801887210385,0.095,0.4964362570056992,0.18899999999999997
electronic,0.414,0.81,0.1164548789156762,0.591,0.799,0.07200000000000001,0.6737916980463386,0.0638,0.6433561141722042,0.297
electronic,0.0585,0.62,0.07778226040666883,0.8809999999999999,0.7140000000000001,0.311,0.8406724848270057,0.0372,0.5960933620261546,0.415
electronic,0.0012,0.42,0.12161736587116027,0.938,0.0071,0.4,0.8224648916847561,0.0881,0.6620379785749757,0.239
electronic,0.18600000000000005,0.758,0.10086586740647166,0.6759999999999999,0.0177,0.245,0.8033712842776769,0.0405,0.567465178423629,0.887
electronic,0.0392,0.8140000000000001,0.08825699188029511,0.73,0.0033299999999999996,0.34299999999999997,0.7736676560492625,0.149,0.584075484191359,0.6459999999999999
electronic,0.0682,0.602,0.09562237701999836,0.7959999999999999,0.12,0.15,0.8892703672529129,0.10300000000000001,0.5962116016742735,0.265
electronic,0.0167,0.584,0.08538947042327652,0.92,0.0,0.0837,0.8954946174633412,0.134,0.5061035306358928,0.516
electronic,0.00225,0.4920000000000001,0.08627616163859272,0.904,0.858,0.389,0.8715279315996988,0.111,0.6623075649726866,0.307
electronic,0.00414,0.648,0.22030720452417996,0.84,0.36,0.312,0.8311699818367075,0.0453,0.5297420010878048,0.568
electronic,6.94e-06,0.59,0.11248175941032663,0.787,0.845,0.0293,0.8425552651397689,0.0512,0.5293636342138246,0.598
electronic,0.000135,0.696,0.0462090987005074,0.935,0.889,0.368,0.8479378017986091,0.0514,0.6055383451178851,0.583
electronic,0.24,0.7979999999999999,0.19692803378593834,0.389,0.9129999999999999,0.0858,0.6977140831967396,0.0393,0.5676449026887695,0.297
electronic,0.727,0.512,0.13044160304604513,0.401,0.9490000000000001,0.126,0.7002170734948833,0.0907,0.6051741670016789,0.434
electronic,0.00715,0.76,0.08698227447360612,0.579,0.000679,0.0304,0.8577725601382182,0.0388,0.47285927117080895,0.975
electronic,0.000843,0.695,0.08533849753255647,0.925,0.0115,0.115,0.9188410933416028,0.0629,0.4730295362641001,0.755
electronic,0.00233,0.695,0.07335117516221433,0.9570000000000001,0.11900000000000001,0.14300000000000002,0.8464980286182607,0.414,0.685747392815759,0.397
electronic,0.0715,0.72,0.08066005546956899,0.589,3.9200000000000004e-05,0.09,0.8353563992380277,0.0995,0.5251070068815475,0.518
electronic,0.018000000000000002,0.609,0.0816767473131557,0.7979999999999999,8.68e-06,0.434,0.8717494351659062,0.0404,0.6150069761392389,0.401
electronic,0.0329,0.789,0.1514246527817566,0.884,0.87,0.11599999999999999,0.7106277411066318,0.0632,0.6149927873814648,0.28
electronic,0.0136,0.8079999999999999,0.07139919004471784,0.915,9.03e-06,0.0788,0.8976875027687946,0.233,0.6053113249934968,0.647
electronic,0.0391,0.552,0.07954299839929317,0.831,2.93e-06,0.0632,0.854715810924556,0.0298,0.61432118618015,0.14400000000000002
electronic,0.561,0.48700000000000004,0.09855707205393484,0.8079999999999999,0.7959999999999999,0.184,0.7485713019979622,0.23800000000000002,0.5659800884432569,0.0858
electronic,0.0003,0.434,0.11708710081607993,0.9620000000000001,0.7340000000000001,0.105,0.9062596907810216,0.126,0.6061531912881027,0.226
electronic,0.0049,0.596,0.118119203068489,0.9209999999999999,0.00018999999999999998,0.536,0.9148983298631108,0.07400000000000001,0.6619954123016529,0.23199999999999998
electronic,0.0050100000000000006,0.633,0.1031090697368416,0.884,1.93e-05,0.134,0.8781730385859212,0.0369,0.5296190318537612,0.44799999999999995
electronic,0.0631,0.669,0.09099135159954116,0.7140000000000001,0.00214,0.11699999999999999,0.8511274531519958,0.0395,0.5911840518362618,0.4270000000000001
electronic,0.0193,0.479,0.11388647744528613,0.893,0.0503,0.0626,0.8891817658264298,0.0602,0.5203253955116229,0.366
electronic,0.0309,0.545,0.09958956944503168,0.78,4.6399999999999996e-05,0.0828,0.8624684357418155,0.0436,0.5912644547969825,0.45799999999999996
electronic,0.0138,0.631,0.1569218222057669,0.684,0.925,0.223,0.8025295707260887,0.0436,0.6146617163667322,0.235
electronic,0.657,0.528,0.11733406249592515,0.92,0.7859999999999999,0.157,0.8163513932574316,0.0314,0.4209804431622012,0.748
electronic,0.245,0.87,0.07720377736779943,0.6990000000000001,6.76e-06,0.0588,0.8475390953794357,0.0459,0.6005013361080237,0.726
electronic,0.00139,0.608,0.12518941960844127,0.725,0.0546,0.0802,0.8735436140521863,0.342,0.644410811833424,0.802
electronic,0.00173,0.617,0.12563513604822588,0.7809999999999999,1.75e-05,0.22399999999999998,0.81630709254419,0.028999999999999998,0.5960176886513586,0.603
electronic,0.00439,0.606,0.20108252194896625,0.973,0.736,0.153,0.8568422451601471,0.0451,0.6005249840376474,0.262
electronic,0.00275,0.621,0.07967457958231469,0.826,0.0583,0.228,0.8421122580073539,0.0334,0.5674982855251023,0.7170000000000001
electronic,0.0197,0.731,0.10428381705552923,0.7829999999999999,0.924,0.17,0.7707438089753247,0.0365,0.6245181734339158,0.0948
electronic,0.0337,0.523,0.09099925437329623,0.862,0.0,0.14,0.8938333407167856,0.0658,0.6005817390687445,0.353
electronic,0.00143,0.4970000000000001,0.09764509196260247,0.966,0.00199,0.35,0.9098037478403403,0.0422,0.5815262373779175,0.9259999999999999
electronic,0.00746,0.68,0.08505913448031557,0.8490000000000001,0.0694,0.10800000000000001,0.852988083108138,0.0444,0.5036346867831721,0.8059999999999999
electronic,0.00137,0.465,0.10153365178877308,0.883,0.00857,0.41,0.8584592211934612,0.0551,0.8370231986189609,0.6609999999999999
electronic,0.00399,0.7759999999999999,0.0907333260364389,0.675,0.0698,0.0982,0.8312585832631907,0.0785,0.9646368860406273,0.413
electronic,0.0183,0.7040000000000001,0.10037471001759553,0.696,1.7899999999999998e-05,0.0727,0.8544278562884862,0.0549,0.596239979189822,0.452
electronic,0.0679,0.524,0.10576440171853717,0.601,0.0,0.11900000000000001,0.8515483099277898,0.0369,0.4342705796107551,0.542
electronic,0.0105,0.723,0.14642693865906525,0.695,0.00355,0.0459,0.8550702166304878,0.0586,0.6053349729231206,0.604
electronic,0.00303,0.457,0.08690838353899644,0.721,0.0,0.47700000000000004,0.79420103663669,0.39799999999999996,0.7584411284792016,0.382
electronic,0.44,0.875,0.09072818923349812,0.475,0.72,0.046,0.6895627519603066,0.0986,0.4727599498663892,0.384
electronic,0.141,0.754,0.08578144800152683,0.852,0.17,0.10099999999999999,0.7914322420590972,0.0616,0.6005628207250455,0.696
electronic,0.00134,0.7070000000000001,0.1652770297582897,0.615,0.0406,0.561,0.8429096708457007,0.0324,0.4256343557121574,0.113
electronic,0.00082,0.795,0.03429132073920965,0.92,0.927,0.365,0.8362202631462367,0.0758,0.606261971764372,0.145
electronic,0.0008460000000000001,0.563,0.12757171075690002,0.836,0.5,0.11599999999999999,0.8397864705621761,0.0357,0.4966348996145387,0.154
electronic,0.0251,0.504,0.08959453633833671,0.8959999999999999,0.6559999999999999,0.105,0.8342710317636114,0.0378,0.4398231134864143,0.265
electronic,0.00107,0.818,0.08324663331959567,0.799,0.128,0.057,0.8794577592699242,0.156,0.4730248066781753,0.0815
electronic,0.00162,0.59,0.11259239824289728,0.9390000000000001,0.00399,0.0408,0.8989057723829353,0.233,0.6627001206044411,0.29600000000000004
electronic,0.0469,0.665,0.09376285435543594,0.8859999999999999,6.24e-05,0.0525,0.8777964825233687,0.0514,0.6056802326956275,0.53
electronic,0.0187,0.856,0.1011993644589346,0.565,0.401,0.0928,0.7824170469144553,0.0724,0.5958710714876913,0.45799999999999996
electronic,0.0361,0.649,0.1148158436388796,0.8,0.34299999999999997,0.0708,0.7562353253887388,0.0345,0.5249887672334287,0.342
electronic,0.0398,0.509,0.10604376477077808,0.7809999999999999,0.0,0.0749,0.8931909803747842,0.07200000000000001,0.6053869983682928,0.17600000000000002
electronic,0.0771,0.44299999999999995,0.12335083929432973,0.8590000000000001,0.0019399999999999999,0.125,0.8879191954990475,0.0324,0.5393383309291271,0.29
electronic,0.000212,0.654,0.10295615106468144,0.613,0.7120000000000001,0.19699999999999998,0.8236388605856555,0.0444,0.43050109962872746,0.179
electronic,0.00018899999999999999,0.598,0.11788528096533962,0.892,0.775,0.302,0.8765339121959864,0.0943,0.813616477877362,0.20199999999999999
electronic,0.00036899999999999997,0.812,0.11112248232445864,0.516,1.09e-05,0.0991,0.8160412882647411,0.22399999999999998,0.6030127462340672,0.633
electronic,0.0012,0.605,0.07813116786795414,0.92,0.000596,0.483,0.9193727019005006,0.0713,0.827554567597607,0.21899999999999997
electronic,0.000291,0.642,0.09240871407250874,0.71,0.00141,0.136,0.8878970451424268,0.026000000000000002,0.5961170099557784,0.233
electronic,0.00788,0.27399999999999997,0.05150909391932928,0.682,0.395,0.0739,0.7816860851459709,0.154,0.7735568850947102,0.469
electronic,0.000542,0.785,0.14047180349595004,0.932,0.518,0.19399999999999998,0.8375492845434811,0.067,0.5675881476576725,0.8009999999999999
electronic,0.0193,0.611,0.12537790076249913,0.6970000000000001,0.0,0.332,0.7793824480574137,0.133,0.5805661314351929,0.47600000000000003
electronic,0.0042899999999999995,0.779,0.15806811953893635,0.7070000000000001,0.0027300000000000002,0.746,0.7984982058211137,0.052000000000000005,0.6054342942275404,0.341
electronic,0.0833,0.687,0.09242254392658007,0.757,0.000333,0.191,0.8203827581624064,0.0376,0.5439969730650082,0.47600000000000003
electronic,0.0296,0.858,0.09515532309107512,0.737,0.91,0.21,0.7949319984051745,0.0476,0.5865443280440797,0.537
electronic,0.10300000000000001,0.522,0.07963427543616396,0.885,1.25e-06,0.0685,0.9019182208833564,0.0362,0.5673232908458864,0.4320000000000001
electronic,0.0197,0.88,0.12795855153220953,0.821,0.6609999999999999,0.23399999999999999,0.9139015638151774,0.11800000000000001,0.6049471468772909,0.575
electronic,0.0172,0.581,0.07362184516332465,0.877,0.0,0.248,0.8906436893633988,0.0486,0.6051599782439048,0.35
electronic,0.00777,0.71,0.09078074267896917,0.882,0.00771,0.294,0.9053293758029504,0.0595,0.6054626717430889,0.875
electronic,0.0284,0.6679999999999999,0.10998053151685444,0.941,0.0196,0.0455,0.8774642271740576,0.0315,0.6053538912668196,0.465
electronic,0.0277,0.871,0.12011583885770148,0.696,0.732,0.0774,0.8825366588402074,0.275,0.605212003689077,0.504
electronic,0.0339,0.376,0.10510056872311327,0.809,0.0965,0.688,0.8837770788109689,0.168,0.5764750396102821,0.147
electronic,0.00112,0.511,0.0926932139276904,0.782,0.000858,0.11,0.7945332919860011,0.057,0.4730295362641001,0.5379999999999999
